Genome,Ku_IDs,LigD_IDs,Plasmid_IDs,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,NHEJ_status_verbose,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Architecture,genome_clean
GCF_000012225.1_ASM1222v1,NA-Ku,NA-LigD,NC_007717.1@NC_007718.1@NC_007719.1@NC_007720.1,NC_007716.1,4,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,322098,229545,Aster yellows witches'-broom phytoplasma AYWB plasmid pAYWB-IV,Tenericutes,Tenericutes-Mollicutes,706569,2,27,No-LigD-domains,GCF_000012225
GCF_000305935.1_ASM30593v1,WP_015050173.1:9-191,"WP_015049922.1,pol:18-261;WP_015050097.1,lig:28-304",NA-plasmid,NC_018870.1,0,1,-,WP_015050173.1,-,-,WP_015049922.1;WP_015050097.1,-,Yes-NHEJ,3,1089553,85874,Thermacetogenium phaeum DSM 12270,Firmicutes,Firmicutes-Clostridia,2939057,3,54,Yes-NHEJ-lig-pol-diff-prot,GCF_000305935
GCF_000963865.1_ASM96386v1,NA-Ku,"WP_045801946.1,lig:221-482;WP_045801022.1,pol:8-251",NA-plasmid,NZ_CP011071.1,0,1,-,-,NA-Ku,-,WP_045801022.1;WP_045801946.1,-,Lig-only,2,516051,516051,Muricauda lutaonensis strain CC-HSB-11,Bacteroidetes,Bacteroidetes-Flavobacteriia,3274259,2,45,LigD-only-lig-pol-diff-prot,GCF_000963865
GCF_000092205.1_ASM9220v1,NA-Ku,NA-LigD,NA-plasmid,NC_014216.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,589865,427923,Desulfurivibrio alkaliphilus AHT2,Proteobacteria,Proteobacteria-Deltaproteobacteria,3097763,2,60,No-LigD-domains,GCF_000092205
GCF_000063545.1_ASM6354v1,NA-Ku,NA-LigD,NA-plasmid,NC_009488.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,357244,784,Orientia tsutsugamushi Boryong complete genome,Proteobacteria,Proteobacteria-Alphaproteobacteria,2127051,1,31,No-LigD-domains,GCF_000063545
GCF_000147355.1_ASM14735v1,NA-Ku,NA-LigD,NA-plasmid,NC_014506.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,563040,202747,Sulfurimonas autotrophica DSM 16294,Proteobacteria,Proteobacteria-Epsilonproteobacteria,2153198,4,35,No-LigD-domains,GCF_000147355
GCF_000143845.1_ASM14384v1,NA-Ku,NA-LigD,NA-plasmid,NC_014363.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,633147,133926,Olsenella uli DSM 7084,Actinobacteria,Actinobacteria-Coriobacteriia,2051896,1,65,No-LigD-domains,GCF_000143845
GCF_001029105.3_ASM102910v3,WP_047906889.1:10-197,"WP_047908734.1,pe:25-176|lig:213-514|pol:548-790",NZ_CP011808.2@NZ_CP011809.2,NZ_CP011807.3,2,1,-,WP_047906889.1,-,-,WP_047908734.1,-,Yes-NHEJ,3,656179,656179,Pandoraea faecigallinarum strain DSM 23572 plasmid pPF72-2,Proteobacteria,Proteobacteria-Betaproteobacteria,5241671,4,64,Yes-NHEJ-all-same-prot,GCF_001029105
GCF_000025485.1_ASM2548v1,NA-Ku,"WP_012969503.1,lig:146-260",NC_013852.1@NC_013862.1,NC_013851.1,2,1,-,-,NA-Ku,-,WP_012969503.1,-,Lig-only,2,572477,1049,Allochromatium vinosum DSM 180 plasmid pALVIN02,Proteobacteria,Proteobacteria-Gammaproteobacteria,3526903,3,64,LigD-only-lig-no-pol,GCF_000025485
GCF_000196135.1_ASM19613v1,NA-Ku,NA-LigD,NA-plasmid,NC_005090.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,273121,844,Wolinella succinogenes DSM 1740,Proteobacteria,Proteobacteria-Epsilonproteobacteria,2110355,3,48,No-LigD-domains,GCF_000196135
GCF_000046705.1_ASM4670v1,NA-Ku,NA-LigD,NA-plasmid,NC_005956.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,283166,38323,Bartonella henselae strain Houston-1,Proteobacteria,Proteobacteria-Alphaproteobacteria,1931047,2,38,No-LigD-domains,GCF_000046705
GCF_000215085.1_ASM21508v1,WP_013841876.1:9-190,"WP_013841877.1,lig:22-312;WP_013841886.1,pol:29-259;WP_013842815.1,lig:243-275",NA-plasmid,NC_015589.1,0,1,-,WP_013841876.1,-,-,WP_013841877.1;WP_013841886.1;WP_013842815.1,-,Yes-NHEJ,3,696281,1564,Desulfotomaculum ruminis DSM 2154,Firmicutes,Firmicutes-Clostridia,3969014,5,47,Yes-NHEJ-lig-pol-diff-prot,GCF_000215085
GCF_000204135.1_ASM20413v1,NA-Ku,NA-LigD,NA-plasmid,NC_015408.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,331635,85991,Chlamydophila pecorum E58,Chlamydiae,Chlamydiae-Chlamydiales,1106197,1,41,No-LigD-domains,GCF_000204135
GCF_000009045.1_ASM904v1,NP_389224.1:26-193,"NP_389223.1,lig:9-225|pol:326-562;NP_389932.1,lig:17-197",NA-plasmid,NC_000964.3,0,1,-,NP_389224.1,-,-,NP_389223.1;NP_389932.1,-,Yes-NHEJ,3,224308,1423,Bacillus subtilis subsp. subtilis str. 168 chromosome,Firmicutes,Firmicutes-Bacilli,4215606,20,44,Yes-NHEJ-lig-pol-same_prot,GCF_000009045
GCF_000195955.2_ASM19595v2,NP_215452.1:9-192,"NP_215453.1,pe:299-435|lig:471-756|pol:9-255;NP_214783.1,pol:18-264;NP_217578.1,lig:203-445;NP_218248.1,lig:11-264;NP_218247.1,pol:15-263",NA-plasmid,NC_000962.3,0,1,-,NP_215452.1,-,-,NP_214783.1;NP_215453.1;NP_217578.1;NP_218247.1;NP_218248.1,-,Yes-NHEJ,3,83332,1773,Mycobacterium tuberculosis H37Rv,Actinobacteria,Actinobacteria-Corynebacteriales,4411532,1,66,Yes-NHEJ-all-same-prot,GCF_000195955
GCF_001302585.1_ASM130258v1,WP_054293280.1:10-195;WP_054293381.1:9-181;WP_054293054.1:10-174,"WP_054297228.1,pol:19-254;WP_054290106.1,lig:28-106;WP_054289997.1,pol:14-257;WP_054293248.1,pol:21-246;WP_054296815.1,pe:11-67;WP_054288569.1,lig:204-437;WP_054290138.1,lig:38-115;WP_054290139.1,lig:30-161;WP_054289037.1,pol:14-260;WP_054289944.1,pol:15-257;WP_054289996.1,pe:7-114|lig:165-473;WP_054296658.1,lig:8-246;WP_054296016.1,pol:8-252;WP_054296544.1,lig:6-257",NA-plasmid,NZ_CP012752.1,0,1,-,WP_054293054.1;WP_054293280.1;WP_054293381.1,-,-,WP_054288569.1;WP_054289037.1;WP_054296544.1;WP_054289944.1;WP_054296658.1;WP_054289996.1;WP_054289997.1;WP_054290106.1;WP_054290138.1;WP_054290139.1;WP_054296815.1;WP_054293248.1;WP_054297228.1;WP_054296016.1,-,Yes-NHEJ,3,860235,860235,Kibdelosporangium phytohabitans strain KLBMP1111,Actinobacteria,Actinobacteria-Pseudonocardiales,11759770,3,68,Yes-NHEJ-all-diff-prot,GCF_001302585
GCF_001579945.1_ASM157994v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP011971.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,465721,465721,Steroidobacter denitrificans strain DSM 18526,Proteobacteria,Proteobacteria-Gammaproteobacteria,3467246,1,62,No-LigD-domains,GCF_001579945
GCF_000271405.2_ASM27140v2,NA-Ku,NA-LigD,NC_015845.1,NC_018081.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,768486,1354,Enterococcus hirae ATCC 9790 plasmid pTG9790,Firmicutes,Firmicutes-Bacilli,2827741,6,37,No-LigD-domains,GCF_000271405
GCF_000807255.1_ASM80725v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP009268.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1262449,1501,Clostridium pasteurianum DSM 525 = ATCC 6013,Firmicutes,Firmicutes-Clostridia,4352101,10,30,No-LigD-domains,GCF_000807255
GCF_001466725.1_ASM146672v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP013650.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1526571,1526571,Lacimicrobium alkaliphilum strain YelD216,Proteobacteria,Proteobacteria-Gammaproteobacteria,4378835,4,51,No-LigD-domains,GCF_001466725
GCF_001880225.1_ASM188022v1,NA-Ku,NA-LigD,NZ_CP009655.1,NZ_CP009654.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1542390,1542390,Francisella sp. CA97-1460 plasmid pFCD_1,Proteobacteria,Proteobacteria-Gammaproteobacteria,1855434,3,31,No-LigD-domains,GCF_001880225
GCF_000024425.1_ASM2442v1,NA-Ku,NA-LigD,NA-plasmid,NC_013946.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,504728,277,Meiothermus ruber DSM 1279,Deinococcus-Thermus,Deinococcus-Thermus-Deinococci,3097457,2,63,No-LigD-domains,GCF_000024425
GCF_000013905.1_ASM1390v1,NA-Ku,NA-LigD,NC_007968.1,NC_007969.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,335284,330922,Psychrobacter cryohalolentis K5 plasmid 1,Proteobacteria,Proteobacteria-Gammaproteobacteria,3059876,4,42,No-LigD-domains,GCF_000013905
GCF_001606025.1_ASM160602v1,NA-Ku,NA-LigD,NZ_CP014946.1,NZ_CP014945.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,261164,261164,Psychrobacter alimentarius strain PAMC 27889 plasmid pPAMC27889,Proteobacteria,Proteobacteria-Gammaproteobacteria,3332539,5,43,No-LigD-domains,GCF_001606025
GCF_000238995.1_ASM23899v1,NA-Ku,NA-LigD,NA-plasmid,NC_016638.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1111676,136241,Mycoplasma haemocanis str. Illinois,Tenericutes,Tenericutes-Mollicutes,919992,1,35,No-LigD-domains,GCF_000238995
GCF_000024725.1_ASM2472v1,WP_013033429.1:13-177,NA-LigD,NC_013958.1,NC_013960.1,1,1,-,WP_013033429.1,-,-,-,NA-Lig,Ku-only,1,472759,133539,Nitrosococcus halophilus Nc4 plasmid pNHAL01,Proteobacteria,Proteobacteria-Gammaproteobacteria,4079427,2,52,No-LigD-domains,GCF_000024725
GCF_001715535.1_ASM171553v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP017015.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,216938,216938,Spiroplasma helicoides strain TABS-2,Tenericutes,Tenericutes-Mollicutes,1326546,1,27,No-LigD-domains,GCF_001715535
GCF_000012845.1_ASM1284v1,NA-Ku,NA-LigD,NA-plasmid,NC_009615.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,435591,823,Parabacteroides distasonis ATCC 8503,Bacteroidetes,Bacteroidetes-Bacteroidia,4811379,7,45,No-LigD-domains,GCF_000012845
GCF_900095795.1_E5A,NA-Ku,NA-LigD,NA-plasmid,NZ_LT608328.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1642646,1642646,Petrimonas mucosa isolate ING2-E5A genome assembly,Bacteroidetes,Bacteroidetes-Bacteroidia,3717632,2,48,No-LigD-domains,GCF_900095795
GCF_000577895.1_M2_40,NA-Ku,NA-LigD,NA-plasmid,NZ_HG917868.1@NZ_HG917869.1,0,2,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1216932,1216932,Clostridium bornimense replicon M2/40_rep2,Firmicutes,Firmicutes-Clostridia,6534889,8,30,No-LigD-domains,GCF_000577895
GCF_001676725.1_ASM167672v1,WP_066658528.1:13-198;WP_066659879.1:10-195,"WP_066660812.1,lig:10-321;WP_066659876.1,pol:70-302;WP_066665773.1,lig:10-320;WP_066657373.1,lig:231-436",NZ_CP016173.1,NZ_CP016172.1,1,1,-,WP_066658528.1;WP_066659879.1,-,WP_066665773.1,WP_066657373.1;WP_066659876.1;WP_066660812.1,-,Yes-NHEJ,3,463014,463014,Bordetella flabilis strain AU10664 plasmid unnamed1,Proteobacteria,Proteobacteria-Betaproteobacteria,5835727,3,66,Yes-NHEJ-lig-pol-diff-prot,GCF_001676725
GCF_000344785.1_ASM34478v1,NA-Ku,NA-LigD,NC_020523.1@NC_020553.1,NC_020506.1,2,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1121353,1721,Corynebacterium callunae DSM 20147 plasmid pCC2,Actinobacteria,Actinobacteria-Corynebacteriales,2839551,7,52,No-LigD-domains,GCF_000344785
GCF_000179035.2_ASM17903v2,NA-Ku,NA-LigD,NA-plasmid,NC_015155.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,768700,57372,Mycoplasma suis str. Illinois,Tenericutes,Tenericutes-Mollicutes,742431,1,31,No-LigD-domains,GCF_000179035
GCF_000025185.1_ASM2518v1,NA-Ku,"WP_012911041.1,pe:10-102",NA-plasmid,NC_013720.1,0,1,-,-,NA-Ku,-,WP_012911041.1,-,No-NHEJ,0,530564,125,Pirellula staleyi DSM 6068,Planctomycetes,Planctomycetes-Planctomycetia,6196199,1,57,No-LigD-domains,GCF_000025185
GCF_000013165.1_ASM1316v1,NA-Ku,NA-LigD,NA-plasmid,NC_007798.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,222891,951,Neorickettsia sennetsu strain Miyayama,Proteobacteria,Proteobacteria-Alphaproteobacteria,859006,1,41,No-LigD-domains,GCF_000013165
GCF_000025565.1_ASM2556v1,NA-Ku,NA-LigD,NC_014107.1@NC_014108.1,NC_014121.1,2,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,716541,550,Enterobacter cloacae subsp. cloacae ATCC 13047 plasmid pECL_B,Proteobacteria,Proteobacteria-Gammaproteobacteria,5314581,8,55,No-LigD-domains,GCF_000025565
GCF_000014005.1_ASM1400v1,WP_011523409.1:11-188,"WP_049762089.1,lig:3-307;WP_011521586.1,pe:4-158|lig:277-585;WP_011525272.1,lig:235-491",NA-plasmid,NC_008009.1,0,1,-,WP_011523409.1,-,-,WP_011521586.1;WP_049762089.1;WP_011525272.1,-,Yes-NHEJ,3,204669,658062,Candidatus Koribacter versatilis Ellin345,Acidobacteria,Acidobacteria-Acidobacteriales,5650368,1,58,Yes-NHEJ-lig-no-pol,GCF_000014005
GCF_000385925.1_ASM38592v1,NA-Ku,NA-LigD,NA-plasmid,NC_021175.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1302863,45634,Streptococcus oligofermentans AS 1.3089,Firmicutes,Firmicutes-Bacilli,2142100,4,42,No-LigD-domains,GCF_000385925
GCF_000934605.2_ASM93460v2,WP_044453949.1:10-197,NA-LigD,NZ_CP010898.2,NZ_CP010897.2,1,1,-,WP_044453949.1,-,-,-,NA-Lig,Ku-only,1,656178,656178,Pandoraea vervacti strain NS15 plasmid pPV15,Proteobacteria,Proteobacteria-Betaproteobacteria,5636000,4,64,No-LigD-domains,GCF_000934605
GCF_001653335.1_ASM165333v1,WP_068109383.1:9-183,"WP_068115206.1,lig:221-453;WP_068109386.1,lig:2-300;WP_068109388.1,pol:16-268;WP_068105671.1,pol:16-275;WP_068105655.1,lig:13-348;WP_068111373.1,pol:17-262",NA-plasmid,NZ_CP015079.1,0,1,-,WP_068109383.1,-,-,WP_068105655.1;WP_068105671.1;WP_068109386.1;WP_068109388.1;WP_068111373.1;WP_068115206.1,-,Yes-NHEJ,3,1300347,450734,Nocardioides dokdonensis FR1436,Actinobacteria,Actinobacteria-Propionibacteriales,4376707,3,72,Yes-NHEJ-lig-pol-diff-prot,GCF_001653335
GCF_001750105.1_ASM175010v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP014143.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1769779,1769779,Microbulbifer sp. CCB-MM1,Proteobacteria,Proteobacteria-Gammaproteobacteria,3864326,4,59,No-LigD-domains,GCF_001750105
GCF_000941055.1_ASM94105v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP007202.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1454006,762954,Siansivirga zeaxanthinifaciens CC-SAMT-1,Bacteroidetes,Bacteroidetes-Flavobacteriia,3303986,3,34,No-LigD-domains,GCF_000941055
GCF_000019085.1_ASM1908v1,WP_012269024.1:9-191,"WP_012269023.1,lig:10-293",NA-plasmid,NC_010321.1,0,1,-,WP_012269024.1,-,-,WP_012269023.1,-,Yes-NHEJ,3,340099,496866,Thermoanaerobacter pseudethanolicus ATCC 33223,Firmicutes,Firmicutes-Clostridia,2362816,4,35,Yes-NHEJ-lig-no-pol,GCF_000019085
GCF_000512735.1_ASM51273v1,NA-Ku,"WP_025305760.1,lig:234-518",NA-plasmid,NZ_CP007028.1,0,1,-,-,NA-Ku,-,WP_025305760.1,-,Lig-only,2,75906,75906,Thermocrinis ruber strain DSM 23557,Aquificae,Aquificae-Aquificales,1521037,1,45,LigD-only-lig-no-pol,GCF_000512735
GCF_000186225.1_ASM18622v1,NA-Ku,NA-LigD,NA-plasmid,NC_014933.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,693979,290053,Bacteroides helcogenes P 36-108,Bacteroidetes,Bacteroidetes-Bacteroidia,3998906,5,45,No-LigD-domains,GCF_000186225
GCF_001273775.1_ASM127377v1,WP_053380263.1:10-196,"WP_053381346.1,lig:208-469;WP_053379177.1,pol:16-259;WP_053380148.1,pe:11-169|lig:264-564|pol:607-849;WP_053379176.1,lig:3-313",NA-plasmid,NZ_CP011801.1,0,1,-,WP_053380263.1,-,-,WP_053379176.1;WP_053379177.1;WP_053380148.1;WP_053381346.1,-,Yes-NHEJ,3,42253,42253,Nitrospira moscoviensis strain NSP M-1,Nitrospirae,Nitrospirae-Nitrospirales,4589485,1,62,Yes-NHEJ-all-same-prot,GCF_001273775
GCF_000143965.1_ASM14396v1,NA-Ku,NA-LigD,NA-plasmid,NC_014365.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,644282,453230,Desulfarculus baarsii DSM 2075,Proteobacteria,Proteobacteria-Deltaproteobacteria,3655731,1,66,No-LigD-domains,GCF_000143965
GCF_000178115.2_ASM17811v2,NA-Ku,NA-LigD,NA-plasmid,NC_014828.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,663278,253239,Ethanoligenens harbinense YUAN-3,Firmicutes,Firmicutes-Clostridia,3008576,3,56,No-LigD-domains,GCF_000178115
GCF_001698205.1_ASM169820v1,WP_067677707.1:11-177,"WP_067675745.1,lig:216-469;WP_067677704.1,pe:9-162|lig:239-540|pol:555-799",NA-plasmid,NZ_CP016591.1,0,1,-,WP_067677707.1,-,-,WP_067675745.1;WP_067677704.1,-,Yes-NHEJ,3,692370,692370,Altererythrobacter dongtanensis strain KCTC 22672,Proteobacteria,Proteobacteria-Alphaproteobacteria,3009495,1,66,Yes-NHEJ-all-same-prot,GCF_001698205
GCF_000835165.1_ASM83516v1,NA-Ku,NA-LigD,NZ_CP007792.1@NZ_CP007791.1,NZ_CP007790.1,2,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1224162,349751,Corynebacterium marinum DSM 44953 plasmid pCmarinum2,Actinobacteria,Actinobacteria-Corynebacteriales,2607268,4,68,No-LigD-domains,GCF_000835165
GCF_000513295.1_MGMSRv2,NA-Ku,NA-LigD,NA-plasmid,NC_023065.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1430440,55518,Magnetospirillum gryphiswaldense MSR-1 v2,Proteobacteria,Proteobacteria-Alphaproteobacteria,4365796,2,63,No-LigD-domains,GCF_000513295
GCF_000007705.1_ASM770v1,NA-Ku,NA-LigD,NA-plasmid,NC_005085.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,243365,536,Chromobacterium violaceum ATCC 12472,Proteobacteria,Proteobacteria-Betaproteobacteria,4751080,8,65,No-LigD-domains,GCF_000007705
GCF_000299335.2_ASM29933v2,NA-Ku,"WP_008734565.1,lig:101-221",NA-plasmid,NZ_CP004387.1,0,1,-,-,NA-Ku,-,WP_008734565.1,-,Lig-only,2,391936,1306787,Alcanivorax pacificus W11-5,Proteobacteria,Proteobacteria-Gammaproteobacteria,4168427,2,63,LigD-only-lig-no-pol,GCF_000299335
GCF_000011225.1_ASM1122v1,NA-Ku,NA-LigD,NA-plasmid,NC_004432.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,272633,28227,Mycoplasma penetrans HF-2 DNA,Tenericutes,Tenericutes-Mollicutes,1358633,1,26,No-LigD-domains,GCF_000011225
GCF_000009985.1_ASM998v1,NA-Ku,NA-LigD,NA-plasmid,NC_007626.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,342108,84159,Magnetospirillum magneticum AMB-1 DNA,Proteobacteria,Proteobacteria-Alphaproteobacteria,4967148,2,65,No-LigD-domains,GCF_000009985
GCF_000974425.1_ASM97442v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP010429.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1379870,1379870,Spirosoma radiotolerans strain DG5A,Bacteroidetes,Bacteroidetes-Cytophagia,7029352,3,49,No-LigD-domains,GCF_000974425
GCF_001643015.1_ASM164301v1,NA-Ku,NA-LigD,NZ_CP015623.1@NZ_CP015624.1,NZ_CP015622.1,2,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1652495,1652495,Corynebacterium sp. JZ16 plasmid pCRULAC2,Actinobacteria,Actinobacteria-Corynebacteriales,3047373,6,52,No-LigD-domains,GCF_001643015
GCF_000347635.1_ASM34763v1,NA-Ku,"WP_007639242.1,lig:121-260",NA-plasmid,NC_020514.1,0,1,-,-,NA-Ku,-,WP_007639242.1,-,Lig-only,2,1129794,326544,Glaciecola psychrophila 170,Proteobacteria,Proteobacteria-Gammaproteobacteria,5413691,6,40,LigD-only-lig-no-pol,GCF_000347635
GCF_000477415.1_ASM47741v1,NA-Ku,NA-LigD,NA-plasmid,NC_022575.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1403316,984991,Mycoplasma parvum str. Indiana,Tenericutes,Tenericutes-Mollicutes,564395,1,27,No-LigD-domains,GCF_000477415
GCF_001890385.1_ASM189038v1,WP_072596364.1:13-178;WP_072596362.1:24-177,"WP_072596367.1,lig:219-460;WP_072596363.1,pe:6-158|lig:226-527|pol:548-789",NZ_CP018222.1@NZ_CP018223.1@NZ_CP018224.1@NZ_CP018225.1,NZ_CP018221.1,4,1,-,WP_072596362.1;WP_072596364.1,-,-,WP_072596363.1;WP_072596367.1,-,Yes-NHEJ,3,1921510,1921510,Sphingomonas sp. JJ-A5 plasmid pHSL4,Proteobacteria,Proteobacteria-Alphaproteobacteria,3381342,2,63,Yes-NHEJ-all-same-prot,GCF_001890385
GCF_000012485.1_ASM1248v1,NA-Ku,NA-LigD,NA-plasmid,NC_007512.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,319225,1100,Chlorobium luteolum DSM 273,Chlorobi,Chlorobi-Chlorobia,2364842,2,57,No-LigD-domains,GCF_000012485
GCF_000724485.1_ASM72448v1,WP_004434828.1:9-191,"WP_004434851.1,lig:3-212|pol:322-561",NZ_CP007741.1@NZ_CP007740.1,NZ_CP007739.1,2,1,-,WP_004434828.1,-,-,WP_004434851.1,-,Yes-NHEJ,3,796606,1471,Bacillus methanolicus MGA3 plasmid pBM69,Firmicutes,Firmicutes-Bacilli,3337035,9,39,Yes-NHEJ-lig-pol-same_prot,GCF_000724485
GCF_000025985.1_ASM2598v1,NA-Ku,NA-LigD,NC_006873.1,NC_003228.3,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,272559,817,Bacteroides fragilis NCTC 9343 pBF9343 plasmid complete sequence,Bacteroidetes,Bacteroidetes-Bacteroidia,5205140,6,43,No-LigD-domains,GCF_000025985
GCF_001887775.1_ASM188777v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP015519.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1842532,1842532,Pelobacter sp. SFB93,Proteobacteria,Proteobacteria-Deltaproteobacteria,3218469,3,53,No-LigD-domains,GCF_001887775
GCF_000183135.1_ASM18313v1,NA-Ku,NA-LigD,NA-plasmid,NC_014734.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,694427,185300,Paludibacter propionicigenes WB4,Bacteroidetes,Bacteroidetes-Bacteroidia,3685504,3,39,No-LigD-domains,GCF_000183135
GCF_000013045.1_ASM1304v1,NA-Ku,NA-LigD,NC_007678.1,NC_007677.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,309807,146919,Salinibacter ruber DSM 13855 plasmid pSR35,Bacteroidetes,Bacteroidetes-Bacteroidetes Order II. Incertae sedis,3551823,1,66,No-LigD-domains,GCF_000013045
GCF_000018785.1_ASM1878v1,NA-Ku,NA-LigD,NA-plasmid,NC_010163.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,441768,2148,Acholeplasma laidlawii PG-8A,Tenericutes,Tenericutes-Mollicutes,1496992,2,32,No-LigD-domains,GCF_000018785
GCF_000023925.1_ASM2392v1,WP_015779918.1:9-173,"WP_015779522.1,pol:21-274;WP_041291428.1,lig:16-332;WP_015779917.1,pe:316-428|lig:548-874|pol:18-267",NA-plasmid,NC_013169.1,0,1,-,WP_015779918.1,-,-,WP_041291428.1;WP_015779522.1;WP_015779917.1,-,Yes-NHEJ,3,478801,1276,Kytococcus sedentarius DSM 20547,Actinobacteria,Actinobacteria-Micrococcales,2785024,2,72,Yes-NHEJ-all-same-prot,GCF_000023925
GCF_000013365.1_ASM1336v1,WP_011439598.1:13-196;WP_011440771.1:14-194,"WP_011443482.1,lig:284-544;WP_011440772.1,pe:10-163|lig:278-581|pol:621-865",NA-plasmid,NC_007778.1,0,1,-,WP_011439598.1;WP_011440771.1,-,-,WP_011440772.1;WP_011443482.1,-,Yes-NHEJ,3,316058,1076,Rhodopseudomonas palustris HaA2,Proteobacteria,Proteobacteria-Alphaproteobacteria,5331656,1,66,Yes-NHEJ-all-same-prot,GCF_000013365
GCF_000017405.1_ASM1740v1,WP_012093601.1:12-177;WP_012093603.1:18-174,"WP_012093377.1,lig:221-524;WP_012093602.1,pe:7-159|lig:230-529|pol:550-793",NC_009669.1@NC_009670.1@NC_009671.1@NC_009672.1,NC_009667.1@NC_009668.1,4,2,-,WP_012093601.1;WP_012093603.1,-,-,WP_012093377.1;WP_012093602.1,-,Yes-NHEJ,3,439375,529,Ochrobactrum anthropi ATCC 49188 plasmid pOANT04,Proteobacteria,Proteobacteria-Alphaproteobacteria,7670505,4,56,Yes-NHEJ-all-same-prot,GCF_000017405
